1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,2
30,1
31,0
32,1
33,1
34,0
35,4
36,1
37,4
38,2
39,8
40,1
41,2
42,2
43,0
44,6
45,3
46,0
47,7
48,6
49,1
50,3
51,0
52,6
53,1
54,4
55,5
56,5
57,1
58,3
59,1
60,2
61,1
62,1
63,6
64,1
65,2
66,1
67,1
68,2
69,10
70,3
71,14
72,1
73,1
74,2
75,1
76,4
77,2
78,3
79,1
80,2
81,2
82,2
83,2
84,5
85,3
86,1
87,1
88,4
89,1
90,1
91,3
92,1
93,1
94,4
95,0
96,1
97,1
98,1
99,1
100,2
101,3
102,6
103,1
104,1
105,4
106,1
107,2
108,5
109,0
110,0
111,1
112,1
113,2
114,4
115,5
116,0
117,1
118,1
119,1
120,2
121,3
122,1
123,3
124,1
125,1
126,3
127,1
128,1
129,0
130,0
131,2
132,6
133,1
134,6
135,1
136,4
137,2
138,1
139,0
140,2
141,6
142,1
143,3
144,1
145,1
146,1
147,1
148,2
149,5
150,1
151,1
152,2
153,2
154,1
155,3
156,3
157,1
158,4
159,5
160,2
161,3
162,3
163,2
164,2
165,4
166,2
167,2
168,1
169,1
170,1
171,3
172,1
173,2
174,1
175,2
176,1
177,1
178,1
179,1
180,4
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,2
189,1
190,0
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,0
203,2
204,1
205,1
206,1
207,2
208,1
209,1
210,1
211,1
212,2
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,2
221,1
222,1
223,3
224,1
225,1
226,2
227,1
228,2
229,1
230,0
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,2
240,1
241,2
242,1
243,1
244,1
245,1
246,1
247,1
248,2
249,1
250,1
251,1
252,1
253,1
254,0
255,1
256,0
257,1
258,1
259,0
260,2
261,2
262,2
263,1
264,2
265,1
266,1
267,2
268,0
269,1
270,1
271,1
272,2
273,1
274,3
275,0
276,1
277,2
278,1
279,1
280,3
281,0
